ClusterID,Cluster Name,Provider,accountID,Region,Phase 1,Phase 2,CPU Count,WOOP Enabled,% OnDemand Nodes,% Spot Nodes,Fallback Nodes?,First Rebalance,Connected Date,Environment,Evictor,Scheduled Rebalance,WOOP enabled %,Kubernetes version,Extended Support,3rd Party,CastAI Nodes Managed,Provider Nodes Managed,3rd Party Nodes Managed
ae8f883c-55e6-4c06-a6be-b69df4c37d69,AMX-SKE-PYTSBK-Q,ANYWHERE,Unknown,unknown,Yes,No,92,No,100.0%,0.0%,0.0%,No,2025-04-11,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
c4a63d6c-3636-4329-9450-4e0b14d1c5f1,AMX-SKE-BKNGBK-DE,ANYWHERE,Unknown,unknown,Yes,No,122,No,100.0%,0.0%,0.0%,No,2025-04-11,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
1d6cf432-dccf-4ab2-afb8-1b03420f3b94,AMX-SKE-CHKIBK-PD,ANYWHERE,Unknown,unknown,Yes,No,366,No,100.0%,0.0%,0.0%,No,2025-04-11,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
4beae545-8c0f-4499-a30b-9309023cc54a,amx-rad-pd,ANYWHERE,Unknown,unknown,Yes,No,24,No,100.0%,0.0%,0.0%,No,2025-04-08,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
7692be99-2d04-4ffe-ad2d-35c723c1d710,AMX-SKE-POFLBK-PD,ANYWHERE,Unknown,unknown,Yes,No,452,No,100.0%,0.0%,0.0%,No,2025-04-04,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
d5cc45b7-75f6-4b70-adbc-2fe7f9e01ab5,AMX-SKE-SLFCMBK-Q,ANYWHERE,Unknown,unknown,Yes,No,64,No,100.0%,0.0%,0.0%,No,2025-04-12,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
4d45bfef-9865-45ba-8dd8-5edb9bb12e9c,AMX-SKE-BKNGBK-Q,ANYWHERE,Unknown,unknown,Yes,No,18,No,100.0%,0.0%,0.0%,No,2025-04-11,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
d9300df7-e960-4d61-8d6e-d8a5df29f0eb,AMX-SKE-MTPSBK-Q,ANYWHERE,Unknown,unknown,Yes,No,144,No,100.0%,0.0%,0.0%,No,2025-04-01,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
62a98255-67c2-4cba-a8c1-f7a6a979005f,amx-ram-ske-be-q,ANYWHERE,Unknown,unknown,Yes,No,66,Yes,100.0%,0.0%,0.0%,No,2025-03-28,unknown,Uninstalled,No,89.47%,Unknown,See API,No,0.0%,100.0%,0.0%
a46c53a3-b48f-4435-9a56-edf5c72de80e,AMX-SKE-LYLTBK-DE,ANYWHERE,Unknown,unknown,Yes,No,142,No,100.0%,0.0%,0.0%,No,2025-04-04,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
c373ef33-6e03-4de3-8c00-71318b7f29a1,AMX-SKE-MTPSBK-PD,ANYWHERE,Unknown,unknown,Yes,No,300,No,100.0%,0.0%,0.0%,No,2025-04-02,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
c4ad8b88-d1fa-4552-ba4b-5643d9ba0433,AMX-SKE-LYLTBK-PD,ANYWHERE,Unknown,unknown,Yes,No,164,No,100.0%,0.0%,0.0%,No,2025-04-04,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
183a4352-1705-457b-84e5-a537d67c7825,AMX-SKE-SLFCMBK-PD,ANYWHERE,Unknown,unknown,Yes,No,156,No,100.0%,0.0%,0.0%,No,2025-04-11,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
