ClusterID,Cluster Name,Provider,accountID,Region,Phase 1,Phase 2,CPU Count,WOOP Enabled,% OnDemand Nodes,% Spot Nodes,Fallback Nodes?,First Rebalance,Connected Date,Environment,Evictor,Scheduled Rebalance,WOOP enabled %,Kubernetes version,Extended Support,3rd Party,CastAI Nodes Managed,Provider Nodes Managed,3rd Party Nodes Managed
dedb0066-fcb2-4b12-8f34-98590a4cb3df,k8ex-awseksback-pcino-q-back-general,EKS,541967991279,us-east-1,Yes,Yes,22,No,75.0%,25.0%,0.0%,Yes,2024-07-18,Staging,Installed (Basic),"Yes: Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z",0.00%,1.30,No,No,60.0%,40.0%,0.0%
57754fbe-2203-4c18-ac5a-1c5e1011ee52,4200-awseksproc-pcicde-p-proc-calabo,EKS,853414242868,us-east-1,Yes,Yes,48,No,100.0%,0.0%,0.0%,Yes,2025-02-20,Production,Installed (Basic),No,0.00%,1.30,No,No,100.0%,0.0%,0.0%
b3d1b4de-d91f-4197-99ac-b5f9406347de,py7s-awseksproc-pcino-q-proc-general,EKS,529931701558,us-east-1,Yes,Yes,42,No,100.0%,0.0%,0.0%,Yes,2023-12-07,Staging,Installed (Basic),"Yes: Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z",0.00%,1.30,No,No,66.7%,33.3%,0.0%
b84307e5-08e0-4832-a804-073165fbdee9,82wt-awsekscpag-pcino-d-cpag-general,EKS,365402330708,us-east-1,Yes,Yes,10,No,25.0%,75.0%,0.0%,Yes,2024-02-20,Development,Installed (Basic),"Yes: Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z",0.00%,1.30,No,No,100.0%,0.0%,0.0%
ee543a3e-691c-49d0-b975-e86abc7488cd,493x-awsekscomm-pcino-q-comm-datapower,EKS,163931463896,us-east-1,Yes,Yes,14,No,0.0%,100.0%,0.0%,Yes,2024-07-26,Staging,Installed (Basic),"Yes: Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z",0.00%,1.31,No,No,100.0%,0.0%,0.0%
f03c182d-8a6f-4030-b03b-8a0538ff29d3,r60x-awseksproc-pcino-d-proc-general,EKS,631309161605,us-east-1,Yes,Yes,34,Yes,18.2%,81.8%,0.0%,Yes,2023-11-10,Development,Installed (Basic),"Yes: Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z",14.55%,1.31,No,No,100.0%,0.0%,0.0%
0d21ce2c-772a-41b1-93bd-8b1764b32b23,hq62-awsekscpag-pcino-p-cpag-general,EKS,380750336891,us-east-1,Yes,Yes,44,Yes,100.0%,0.0%,0.0%,Yes,2024-03-05,Production,Installed (Basic),"Yes: Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z",50.00%,1.30,No,No,100.0%,0.0%,0.0%
233f1d56-8370-4181-8252-792840ba29ea,3865-awseksdata-pcino-d-data-general,EKS,657784042327,us-east-1,Yes,Yes,20,No,0.0%,100.0%,0.0%,Yes,2024-03-26,Development,Installed (Basic),"Yes: Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z",0.00%,1.31,No,No,100.0%,0.0%,0.0%
ae5f37e4-d7b6-4c73-8c3c-968d8e0912f1,5cyq-awsekscpag-pcicde-p-cpag-general,EKS,050853596253,us-east-1,Yes,Yes,21,No,100.0%,0.0%,0.0%,No,2024-12-04,Production,Installed (Basic),"Yes: Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z",0.00%,1.30,No,No,100.0%,0.0%,0.0%
c3a3ba8f-851a-4805-8618-d0c54e07d0d3,59ha-awsekscomm-pcino-d-comm-datapower,EKS,250574515116,us-east-1,Yes,Yes,36,No,100.0%,0.0%,0.0%,No,2024-07-26,Development,Installed (Basic),"Yes: Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z",0.00%,1.30,No,No,50.0%,50.0%,0.0%
