ClusterID,Cluster Name,Provider,accountID,Region,Phase 1,Phase 2,CPU Count,WOOP Enabled,% OnDemand Nodes,% Spot Nodes,Fallback Nodes?,First Rebalance,Connected Date,Environment,Evictor,Scheduled Rebalance,WOOP enabled %,Kubernetes version,Extended Support,3rd Party,CastAI Nodes Managed,Provider Nodes Managed,3rd Party Nodes Managed
36ebc7ea-2efc-495d-bc1e-8f9431bbcec1,staging,GKE,cencosudx,us-east1,Yes,Yes,314,Yes,15.6%,84.4%,0.0%,Yes,2024-09-23,Staging,Installed (Basic),"Yes: Cron: CRON_TZ=America/Santiago 0 0 3 */1 * *, Next: 2025-04-16T07:00:00Z",8.44%,1.30,No,No,100.0%,0.0%,0.0%
5fe0495b-6666-4d7c-b583-ce753646868a,production-1,GKE,cencosudx-prod,us-east1,Yes,Yes,490,Yes,33.3%,66.7%,0.0%,Yes,2024-06-13,Production,Installed (Basic),"Yes: Cron: CRON_TZ=America/Santiago 0 0 3 * * tue, Next: 2025-04-22T07:00:00Z",2.75%,1.30,No,No,100.0%,0.0%,0.0%
