cluster_id,cluster_name,connected_date,month,resource,avg_hourly_cost,avg_daily_cost,avg_monthly_cost
4d9bbb71-8bb3-4af0-b810-804bf2f98379,sky-web-qa,2024-12-04,2024-12,CPU,0.0100,0.2402,7.45
4d9bbb71-8bb3-4af0-b810-804bf2f98379,sky-web-qa,2024-12-04,2024-12,RAM,0.0014,0.0325,1.01
4d9bbb71-8bb3-4af0-b810-804bf2f98379,sky-web-qa,2024-12-04,2024-12,Storage,0.0002,0.0039,0.12
4d9bbb71-8bb3-4af0-b810-804bf2f98379,sky-web-qa,2024-12-04,2025-01,CPU,0.0075,0.1801,5.58
4d9bbb71-8bb3-4af0-b810-804bf2f98379,sky-web-qa,2024-12-04,2025-01,RAM,0.0010,0.0242,0.75
4d9bbb71-8bb3-4af0-b810-804bf2f98379,sky-web-qa,2024-12-04,2025-01,Storage,0.0002,0.0039,0.12
4d9bbb71-8bb3-4af0-b810-804bf2f98379,sky-web-qa,2024-12-04,2025-02,CPU,0.0065,0.1558,4.36
4d9bbb71-8bb3-4af0-b810-804bf2f98379,sky-web-qa,2024-12-04,2025-02,RAM,0.0009,0.0210,0.59
4d9bbb71-8bb3-4af0-b810-804bf2f98379,sky-web-qa,2024-12-04,2025-02,Storage,0.0002,0.0039,0.11
4d9bbb71-8bb3-4af0-b810-804bf2f98379,sky-web-qa,2024-12-04,2025-03,CPU,0.0064,0.1530,4.74
4d9bbb71-8bb3-4af0-b810-804bf2f98379,sky-web-qa,2024-12-04,2025-03,RAM,0.0008,0.0202,0.63
4d9bbb71-8bb3-4af0-b810-804bf2f98379,sky-web-qa,2024-12-04,2025-03,Storage,0.0002,0.0039,0.12
